Arrival_Time,x,y,z
23-02-2015 18:52,-14.133377,-2.9979553,0.6823578
23-02-2015 18:52,-14.073868,-2.950348,0.7037811
23-02-2015 18:52,-13.971512,-2.8813171,0.8061371
23-02-2015 18:52,-13.890579,-2.9360657,0.7942352
23-02-2015 18:52,-13.847733,-2.9479675,0.7632904
23-02-2015 18:52,-13.664444,-3.0122375,0.7037811
23-02-2015 18:52,-13.490677,-3.0360413,0.58000183
23-02-2015 18:52,-13.259781,-3.1407776,0.56333923
23-02-2015 18:52,-13.019363,-3.2312317,0.4990692
23-02-2015 18:52,-12.707535,-3.400238,0.35624695
23-02-2015 18:52,-12.429031,-3.4597473,0.33958435
23-02-2015 18:52,-12.102921,-3.5621033,0.43717957
23-02-2015 18:52,-11.707779,-3.73349,0.39909363
23-02-2015 18:52,-11.410233,-3.86203,0.34910583
23-02-2015 18:52,-11.1341095,-3.9810486,0.4086151
23-02-2015 18:52,-10.796097,-4.1548157,0.36338806
23-02-2015 18:52,-10.638992,-4.278595,0.2039032
23-02-2015 18:52,-10.336685,-4.4023743,0.12773132
23-02-2015 18:52,-10.101028,-4.4118958,0.16819763
23-02-2015 18:52,-9.891556,-4.4428406,-0.046035767
23-02-2015 18:52,-9.658279,-4.457123,0.03251648
23-02-2015 18:55,-5.9591827,-3.3240662,2.396225
23-02-2015 18:55,-5.697342,-3.1598206,2.5461884
23-02-2015 18:55,-5.5330963,-2.9455872,2.627121
23-02-2015 18:55,-5.383133,-2.783722,2.6199799
23-02-2015 18:55,-5.2022247,-2.6956482,2.7199554
23-02-2015 18:55,-5.0736847,-2.617096,2.6747284
23-02-2015 18:55,-4.9832306,-2.5671082,2.6675873
23-02-2015 18:55,-4.8546906,-2.57901,2.6747284
23-02-2015 18:55,-4.830887,-2.552826,2.6556854
23-02-2015 18:55,-4.7642365,-2.7242126,2.5771332
23-02-2015 18:55,-4.7785187,-2.8598938,2.5414276
23-02-2015 18:55,-4.7261505,-2.957489,2.5081024
23-02-2015 18:55,-4.761856,-3.1574402,2.4914398
23-02-2015 18:55,-4.8023224,-3.2740784,2.4819183
23-02-2015 18:55,-4.8237457,-3.3502502,2.6128387
23-02-2015 18:55,-4.897537,-3.4502258,2.615219
23-02-2015 18:55,-4.940384,-3.5335388,2.6771088
23-02-2015 18:55,-5.0332184,-3.6668396,2.7509003
23-02-2015 18:55,-5.099869,-3.7168274,2.7651825
23-02-2015 18:55,-5.1379547,-3.8929749,2.7699432
23-02-2015 18:55,-5.2022247,-4.014374,2.7913666
23-02-2015 18:55,-5.185562,-4.100067,2.8056488
23-02-2015 18:55,-5.1736603,-4.1714783,2.8413544
23-02-2015 18:55,-5.2069855,-4.2809753,2.8104095
23-02-2015 18:55,-5.1879425,-4.3476257,2.8223114
23-02-2015 18:55,-5.1760406,-4.399994,2.7604218
23-02-2015 18:55,-5.1688995,-4.497589,2.7723236
23-02-2015 18:55,-5.2260284,-4.5761414,2.8532562
23-02-2015 18:55,-5.292679,-4.6285095,2.8603973
23-02-2015 18:55,-5.4569244,-4.580902,2.9913177
23-02-2015 18:55,-5.6640167,-4.645172,2.9627533
23-02-2015 18:55,-5.859207,-4.5642395,3.0198822
23-02-2015 18:55,-6.109146,-4.50235,3.0294037
23-02-2015 18:55,-6.351944,-4.380951,3.077011
23-02-2015 18:55,-6.5733185,-4.2881165,3.077011
23-02-2015 18:55,-6.8732452,-4.111969,3.0841522
23-02-2015 18:55,-7.089859,-3.99057,3.0674896
23-02-2015 18:55,-7.2921906,-3.8072815,3.0722504
23-02-2015 18:55,-7.518326,-3.6716003,2.9008636
23-02-2015 18:55,-7.7468414,-3.5192566,2.7199554
23-02-2015 18:55,-7.9206085,-3.3121643,2.4057465
23-02-2015 18:55,-8.099136,-3.1526794,2.267685
23-02-2015 18:55,-8.303848,-3.021759,2.0296478
23-02-2015 18:55,-8.534744,-2.9908142,1.9272919
23-02-2015 18:55,-8.734695,-2.9432068,1.7701874
23-02-2015 18:55,-9.003677,-2.919403,1.7297211
23-02-2015 18:55,-9.303604,-2.8456116,1.5988007
23-02-2015 18:55,-9.665421,-2.83609,1.4774017
23-02-2015 18:55,-9.98201,-2.7694397,1.2798309
23-02-2015 18:55,-10.391434,-2.7384949,1.1203461
23-02-2015 18:55,-10.841324,-2.6861267,1.0846405
23-02-2015 18:55,-11.307877,-2.6599426,1.0227509
23-02-2015 18:55,-11.848221,-2.5956726,0.9680023
23-02-2015 18:55,-12.390945,-2.5694885,0.83232117
23-02-2015 18:55,-12.971756,-2.495697,0.798996
23-02-2015 18:55,-13.583511,-2.51474,0.6894989
23-02-2015 18:55,-14.211929,-2.495697,0.41575623
23-02-2015 18:55,-14.847488,-2.4457092,0.14677429
23-02-2015 18:55,-15.552078,-2.476654,-0.14601135
23-02-2015 18:55,-16.230484,-2.431427,-0.48164368
23-02-2015 18:55,-16.925552,-2.4480896,-0.753006
23-02-2015 18:55,-17.534927,-2.4076233,-1.0196075
23-02-2015 18:55,-18.051468,-2.3695374,-1.3719025
23-02-2015 18:55,-18.5085,-2.4076233,-1.5599518
23-02-2015 18:55,-18.96077,-2.4266663,-1.7241974
23-02-2015 18:55,-19.260696,-2.4647522,-1.8813019
23-02-2015 18:55,-17.158829,-2.855133,-1.2076569
23-02-2015 18:55,-17.913406,-2.783722,-1.381424
23-02-2015 18:55,-18.589432,-2.7503967,-1.5266266
23-02-2015 18:55,-19.101212,-2.7027893,-1.6789703
23-02-2015 18:55,-19.446365,-2.6004333,-1.7979889
23-02-2015 18:55,-19.59871,-2.5504456,-1.8860626
23-02-2015 18:55,-19.467789,-2.4909363,-1.8479767
23-02-2015 18:55,-16.33522,-2.9146423,-1.0172272
23-02-2015 18:55,-15.649673,-2.9622498,-0.89582825
23-02-2015 18:55,-15.076004,-2.9693909,-0.73158264
23-02-2015 18:55,-14.571365,-3.0050964,-0.6768341
23-02-2015 18:55,-14.066727,-3.059845,-0.57447815
23-02-2015 18:55,-13.676346,-3.1860046,-0.50068665
23-02-2015 18:55,-13.290726,-3.309784,-0.3983307
23-02-2015 18:55,-12.945572,-3.4668884,-0.41737366
23-02-2015 18:55,-12.519485,-3.695404,-0.45307922
23-02-2015 19:02,-3.8834991,-2.2981262,6.668991
23-02-2015 19:02,-2.9384918,-1.7268372,6.316696
23-02-2015 19:02,-2.9599152,-1.4292908,5.776352
23-02-2015 19:02,-4.216751,-1.4150085,5.7358856
23-02-2015 19:02,-6.0591583,-1.7292175,5.9263153
23-02-2015 19:02,-7.9467926,-2.0172424,6.1976776
23-02-2015 19:02,-9.348831,-2.098175,6.514267
23-02-2015 19:02,-10.317642,-2.0101013,6.526169
23-02-2015 19:02,-10.724686,-1.8982239,6.1215057
23-02-2015 19:02,-10.8199005,-2.0220032,5.9215546
23-02-2015 19:02,-10.598526,-2.1529236,5.8953705
23-02-2015 19:02,-10.255753,-2.0862732,6.1952972
23-02-2015 19:02,-9.739212,-1.757782,6.6023407
23-02-2015 19:02,-9.196487,-1.3959656,7.0569916
23-02-2015 19:02,-8.784683,-1.3102722,7.616379
23-02-2015 19:02,-8.487137,-1.4483337,7.611618
23-02-2015 19:02,-8.418106,-1.8720398,6.9998627
23-02-2015 19:02,-8.491898,-2.3362122,6.6594696
23-02-2015 19:02,-8.308609,-2.802765,6.3428802
23-02-2015 19:02,-7.8253937,-3.0431824,6.4785614
23-02-2015 19:02,-7.306473,-3.066986,6.668991
23-02-2015 19:02,-6.8756256,-3.1645813,6.328598
23-02-2015 19:02,-6.794693,-3.4502258,6.200058
23-02-2015 19:02,-7.0493927,-3.6097107,6.3381195
23-02-2015 19:02,-7.3636017,-3.6168518,6.2595673
23-02-2015 19:02,-7.461197,-3.4335632,6.3452606
23-02-2015 19:02,-7.2731476,-3.1455383,6.392868
23-02-2015 19:02,-7.0089264,-2.8337097,6.604721
23-02-2015 19:02,-6.71138,-2.5075989,6.5380707
23-02-2015 19:02,-6.589981,-2.3457336,5.950119
23-02-2015 19:02,-6.8732452,-2.2743225,5.783493
23-02-2015 19:02,-7.1374664,-2.245758,5.166977
23-02-2015 19:02,-7.3826447,-2.393341,4.9217987
23-02-2015 19:02,-7.3945465,-2.4219055,5.538315
23-02-2015 19:02,-6.9779816,-2.5504456,5.6787567
23-02-2015 19:02,-6.551895,-2.3862,6.1334076
23-02-2015 19:02,-6.3090973,-2.2695618,5.621628
23-02-2015 19:02,-6.5161896,-2.495697,6.1000824
23-02-2015 19:02,-7.123184,-2.6194763,6.238144
23-02-2015 19:02,-7.9206085,-2.8694153,6.835617
23-02-2015 19:02,-8.577591,-2.6932678,7.0498505
23-02-2015 19:02,-8.57283,-2.4338074,6.5690155
23-02-2015 19:02,-8.2491,-2.0672302,6.9474945
23-02-2015 19:02,-7.2588654,-2.0124817,7.3902435
23-02-2015 19:02,-6.242447,-2.0315247,7.733017
23-02-2015 19:02,-5.1355743,-1.9767761,6.7499237
23-02-2015 19:02,-4.716629,-1.9577332,6.6213837
23-02-2015 19:02,-4.985611,-1.7792053,5.9286957
23-02-2015 19:02,-5.987747,-1.9148865,5.5502167
23-02-2015 19:02,-7.2802887,-2.1029358,5.1312714
23-02-2015 19:02,-8.227676,-2.5671082,4.9194183
23-02-2015 19:02,-9.122696,-2.7170715,5.9334564
23-02-2015 19:02,-9.141739,-2.764679,5.840622
23-02-2015 19:02,-8.915604,-2.552826,5.621628
23-02-2015 19:02,-8.413345,-2.3957214,4.886093
23-02-2015 19:02,-8.339554,-2.469513,5.302658
23-02-2015 19:02,-8.287186,-2.7123108,5.371689
23-02-2015 19:02,-8.303848,-3.0765076,6.3500214
23-02-2015 19:02,-7.922989,-3.233612,7.2379
23-02-2015 19:02,-7.0684357,-3.3145447,7.699692
23-02-2015 19:02,-6.1567535,-3.1669617,8.044846
23-02-2015 19:02,-5.356949,-3.1645813,7.0950775
23-02-2015 19:02,-5.1546173,-3.2669373,6.7213593
23-02-2015 19:02,-5.3617096,-3.4026184,5.9477386
23-02-2015 19:02,-6.3995514,-3.4668884,6.361923
23-02-2015 19:02,-7.456436,-3.290741,5.643051
23-02-2015 19:02,-8.477615,-3.1383972,5.25029
23-02-2015 19:02,-9.289322,-3.1455383,5.128891
23-02-2015 19:02,-9.47261,-3.5311584,5.669235
23-02-2015 19:02,-9.3059845,-3.7358704,6.5642548
23-02-2015 19:02,-8.627579,-3.778717,6.514267
23-02-2015 19:02,-8.046768,-3.1741028,6.4928436
23-02-2015 19:02,-7.4088287,-2.4480896,5.488327
23-02-2015 19:02,-7.0422516,-2.1600647,6.047714
23-02-2015 19:02,-6.4543,-2.2029114,6.411911
23-02-2015 19:02,-5.7973175,-2.4980774,7.847275
23-02-2015 19:02,-5.1046295,-2.3909607,8.335251
23-02-2015 19:02,-4.6952057,-2.2124329,7.290268
23-02-2015 19:02,-5.23555,-2.0243835,6.245285
23-02-2015 19:02,-6.544754,-2.3171692,5.6311493
23-02-2015 19:02,-8.470474,-2.7622986,6.1191254
23-02-2015 19:02,-10.065323,-3.328827,6.01915
23-02-2015 19:02,-11.248367,-3.8406067,6.964157
23-02-2015 19:02,-11.169815,-3.854889,7.116501
23-02-2015 19:02,-9.993912,-3.6382751,7.0831757
23-02-2015 19:02,-8.156265,-3.1979065,6.2167206
23-02-2015 19:02,-6.3376617,-3.0122375,6.271469
23-02-2015 19:02,-4.91658,-2.7170715,6.430954
23-02-2015 19:02,-4.319107,-2.7503967,6.3405
23-02-2015 19:02,-4.9142,-2.6123352,6.4476166
23-02-2015 19:02,-6.492386,-2.5195007,6.188156
23-02-2015 19:02,-8.808487,-2.5004578,6.4904633
23-02-2015 19:02,-10.779434,-2.6980286,5.557358
23-02-2015 19:02,-11.960098,-3.0741272,5.5668793
23-02-2015 19:02,-11.864883,-3.1407776,5.174118
23-02-2015 19:02,-10.681839,-3.2169495,4.886093
23-02-2015 19:02,-8.937027,-3.2359924,5.0241547
23-02-2015 19:02,-6.927994,-3.374054,5.3574066
23-02-2015 19:02,-5.190323,-3.1717224,5.673996
23-02-2015 19:02,-3.8073273,-2.8527527,5.2407684
23-02-2015 19:02,-3.3003082,-2.469513,5.693039
23-02-2015 19:02,-3.6883087,-1.9172668,6.1453094
23-02-2015 19:02,-4.954666,-1.7649231,6.5571136
23-02-2015 19:02,-6.7708893,-1.9529724,6.483322
23-02-2015 19:02,-8.475235,-2.4457092,6.059616
23-02-2015 19:02,-9.846329,-2.6670837,6.40477
23-02-2015 19:02,-10.3581085,-2.3124084,6.6975555
23-02-2015 19:02,-9.239334,-1.6768494,6.1143646
23-02-2015 19:02,-7.3445587,-1.2888489,5.8501434
23-02-2015 19:02,-5.306961,-1.276947,6.2881317
23-02-2015 19:02,-3.7597198,-1.4721375,6.528549
23-02-2015 19:02,-3.3550568,-1.4602356,6.335739
23-02-2015 19:02,-4.5095367,-1.1864929,5.4597626
23-02-2015 19:02,-6.780411,-0.8246765,5.2598114
23-02-2015 19:02,-9.003677,-0.63900757,4.371933
23-02-2015 19:02,-10.481888,-0.92941284,4.6885223
23-02-2015 19:02,-10.567581,-1.3364563,5.526413
23-02-2015 19:02,-9.108414,-1.5245056,5.333603
23-02-2015 19:02,-7.0850983,-1.462616,4.629013
23-02-2015 19:02,-5.3736115,-1.4578552,4.1362762
23-02-2015 19:02,-4.6761627,-1.6601868,4.398117
23-02-2015 19:02,-5.004654,-1.9577332,4.550461
23-02-2015 19:02,-6.287674,-1.9743958,5.2098236
23-02-2015 19:02,-7.7349396,-1.636383,5.231247
23-02-2015 19:02,-9.260757,-1.2174377,5.602585
23-02-2015 19:02,-10.636612,-0.7913513,5.866806
23-02-2015 19:02,-11.3650055,-0.70565796,5.923935
23-02-2015 19:02,-11.750626,-0.8580017,6.231003
23-02-2015 19:02,-11.612564,-1.0912781,6.0738983
23-02-2015 19:02,-11.2816925,-1.1864929,6.090561
23-02-2015 19:02,-10.439041,-1.5054626,5.6787567
23-02-2015 19:02,-9.037003,-1.8553772,5.821579
23-02-2015 19:02,-7.0232086,-2.0624695,5.8644257
23-02-2015 19:02,-4.735672,-2.1338806,6.688034
23-02-2015 19:02,-2.4743195,-2.0648499,6.835617
23-02-2015 19:02,-1.0032501,-2.1481628,6.7213593
23-02-2015 19:02,-1.2508087,-1.8196716,6.7046967
23-02-2015 19:02,-3.5216827,-1.2460022,6.283371
23-02-2015 19:02,-7.180313,-1.0151062,5.795395
23-02-2015 19:02,-11.172195,-1.0936584,5.1645966
23-02-2015 19:02,-14.552322,-1.2388611,5.693039
23-02-2015 19:02,-16.07576,-1.4221497,6.6380463
23-02-2015 19:02,-16.254288,-1.3721619,7.49736
23-02-2015 19:02,-13.140762,-1.341217,6.7689667
23-02-2015 19:02,-9.410721,-1.8315735,7.1450653
23-02-2015 19:02,-6.0139313,-2.1529236,6.880844
23-02-2015 19:02,-3.1741486,-1.9791565,5.666855
23-02-2015 19:02,-1.8697052,-1.545929,5.136032
23-02-2015 19:02,-1.2769928,-1.7434998,5.2217255
23-02-2015 19:02,-1.4412384,-2.2314758,6.7999115
23-02-2015 19:02,-2.0125275,-2.302887,7.6401825
23-02-2015 19:02,-3.0075226,-1.6459045,7.0998383
23-02-2015 19:02,-4.4000397,-0.6366272,5.193161
23-02-2015 19:02,-6.116287,-0.26052856,3.660202
23-02-2015 19:02,-8.172928,-0.74612427,3.8696747
23-02-2015 19:02,-10.170059,-1.8363342,5.295517
23-02-2015 19:02,-11.893448,-2.7432556,7.0617523
23-02-2015 19:02,-12.698013,-2.6908875,7.2617035
23-02-2015 19:02,-12.245743,-1.6221008,6.7285004
23-02-2015 19:02,-11.245987,-0.34622192,6.142929
23-02-2015 19:02,-9.967728,0.1465149,6.2690887
23-02-2015 19:02,-9.08699,-0.017730713,6.4357147
23-02-2015 19:02,-8.384781,-0.5604553,6.5571136
23-02-2015 19:02,-7.899185,-0.9413147,7.771103
23-02-2015 19:02,-7.011307,-1.0984192,8.5637665
23-02-2015 19:02,-5.844925,-1.1745911,8.028183
23-02-2015 19:02,-4.747574,-1.4530945,7.04747
23-02-2015 19:02,-4.254837,-1.8482361,6.526169
23-02-2015 19:02,-4.3928986,-2.393341,5.8882294
23-02-2015 19:02,-5.249832,-2.9598694,6.0286713
23-02-2015 19:02,-6.363846,-3.3026428,5.769211
23-02-2015 19:02,-7.642105,-3.445465,5.7620697
23-02-2015 19:02,-9.079849,-3.1145935,5.50737
23-02-2015 19:02,-10.058182,-2.8051453,4.8313446
23-02-2015 19:02,-11.00795,-2.6075745,5.102707
23-02-2015 19:02,-10.867508,-2.5456848,5.2169647
23-02-2015 19:02,-10.031998,-2.3766785,5.988205
23-02-2015 19:02,-8.06105,-2.2100525,5.597824
23-02-2015 19:02,-5.890152,-2.155304,6.3381195
23-02-2015 19:02,-3.8216095,-1.636383,7.021286
23-02-2015 19:02,-2.2362823,-1.1888733,7.0427094
23-02-2015 19:02,-1.9911041,-0.7937317,6.6071014
23-02-2015 19:02,-3.0313263,-0.6770935,6.181015
23-02-2015 19:02,-5.625931,-0.52474976,6.1643524
23-02-2015 19:02,-8.44429,-0.54141235,5.307419
23-02-2015 19:02,-11.126968,-0.9508362,5.1836395
23-02-2015 19:02,-12.86702,-1.5530701,5.552597
23-02-2015 19:02,-13.209793,-2.1767273,6.6451874
23-02-2015 19:02,-11.764908,-2.3433533,7.135544
23-02-2015 19:02,-9.229813,-2.1672058,7.252182
23-02-2015 19:02,-6.7161407,-1.7006531,6.578537
23-02-2015 19:02,-5.011795,-1.5007019,5.745407
23-02-2015 19:02,-4.7142487,-1.4935608,6.102463
23-02-2015 19:02,-5.159378,-1.7815857,6.880844
23-02-2015 19:02,-6.056778,-1.9291687,8.244797
23-02-2015 19:02,-6.794693,-1.7173157,8.056747
23-02-2015 19:02,-7.2921906,-1.3959656,7.49736
23-02-2015 19:02,-7.6516266,-1.3078918,6.552353
23-02-2015 19:02,-7.9467926,-1.8077698,6.0691376
23-02-2015 19:02,-8.239578,-2.393341,5.6573334
23-02-2015 19:02,-8.358597,-3.040802,5.012253
23-02-2015 19:02,-8.5490265,-3.086029,5.2360077
23-02-2015 19:02,-8.341934,-2.8265686,4.8242035
23-02-2015 19:02,-8.265762,-2.2243347,4.8932343
23-02-2015 19:02,-7.858719,-1.6816101,4.2291107
23-02-2015 19:02,-7.744461,-1.4792786,4.8741913
23-02-2015 19:02,-7.615921,-1.3745422,5.6525726
23-02-2015 19:02,-7.3231354,-1.4483337,6.585678
23-02-2015 19:02,-7.006546,-1.2388611,7.0236664
23-02-2015 19:02,-6.749466,-1.212677,7.399765
23-02-2015 19:02,-6.916092,-1.1745911,7.830612
23-02-2015 19:02,-7.270767,-1.4911804,7.637802
23-02-2015 19:02,-8.099136,-1.5863953,7.3759613
23-02-2015 19:02,-8.806107,-1.5792542,5.9739227
23-02-2015 19:02,-9.503555,-1.5887756,5.5121307
23-02-2015 19:02,-9.705887,-1.7458801,5.37883
23-02-2015 19:02,-9.248856,-2.0957947,6.3428802
23-02-2015 19:02,-8.301468,-1.9862976,6.5690155
23-02-2015 19:02,-7.011307,-1.9767761,6.1262665
23-02-2015 19:02,-6.249588,-1.8744202,5.7596893
23-02-2015 19:02,-5.671158,-2.0005798,5.5811615
23-02-2015 19:02,-5.6164093,-2.1386414,5.897751
23-02-2015 19:02,-5.5092926,-2.1053162,5.7477875
23-02-2015 19:02,-5.6164093,-1.9601135,5.8834686
23-02-2015 19:02,-5.768753,-1.8434753,5.938217
23-02-2015 19:02,-6.1615143,-1.841095,6.316696
23-02-2015 19:02,-6.9446564,-1.738739,6.426193
23-02-2015 19:02,-7.963455,-1.5768738,6.097702
23-02-2015 19:02,-9.229813,-1.1650696,5.495468
23-02-2015 19:02,-10.327164,-0.98654175,4.488571
23-02-2015 19:02,-11.205521,-0.94607544,4.4147797
23-02-2015 19:02,-11.345963,-1.0246277,4.5290375
23-02-2015 19:02,-10.653275,-1.0555725,5.181259
23-02-2015 19:02,-9.053665,-1.0293884,5.2145844
23-02-2015 19:02,-7.2017365,-1.2412415,5.8882294
23-02-2015 19:02,-5.6544952,-1.3364563,6.3262177
23-02-2015 19:02,-4.471451,-1.2507629,6.2286224
23-02-2015 19:02,-4.3095856,-1.0293884,6.328598
23-02-2015 19:02,-4.935623,-1.0055847,6.1976776
23-02-2015 19:02,-6.4066925,-1.2745667,6.1786346
23-02-2015 19:02,-8.161026,-1.6197205,6.3047943
23-02-2015 19:02,-9.741592,-1.8577576,6.4999847
23-02-2015 19:02,-10.617569,-1.9743958,6.2095795
23-02-2015 19:02,-10.746109,-1.9981995,5.8882294
23-02-2015 19:02,-9.9986725,-1.8720398,5.2740936
23-02-2015 19:02,-8.887039,-1.7506409,5.181259
23-02-2015 19:02,-7.9063263,-1.5697327,5.4859467
23-02-2015 19:02,-7.1755524,-1.4721375,5.640671
23-02-2015 19:02,-7.108902,-1.3650208,6.1072235
23-02-2015 19:02,-7.563553,-1.2031555,6.1905365
23-02-2015 19:02,-8.470474,-1.2221985,6.668991
23-02-2015 19:02,-9.217911,-1.7030334,6.783249
23-02-2015 19:02,-9.503555,-2.2052917,7.097458
23-02-2015 19:02,-9.184586,-2.3719177,6.7546844
23-02-2015 19:02,-8.296707,-2.155304,6.066757
23-02-2015 19:02,-7.282669,-1.822052,5.662094
23-02-2015 19:02,-6.5042877,-1.8387146,5.4597626
23-02-2015 19:02,-6.2519684,-2.079132,5.4002533
23-02-2015 19:02,-6.616165,-2.374298,5.802536
23-02-2015 19:02,-7.494522,-2.4338074,6.411911
23-02-2015 19:02,-8.25386,-2.3171692,6.4714203
23-02-2015 19:02,-8.837051,-2.3719177,7.0950775
23-02-2015 19:02,-8.9275055,-2.3814392,7.354538
23-02-2015 19:02,-8.641861,-2.2052917,7.2355194
23-02-2015 19:02,-8.201492,-2.079132,6.592819
23-02-2015 19:02,-7.7158966,-2.3171692,6.1786346
23-02-2015 19:02,-7.370743,-2.605194,6.438095
23-02-2015 19:02,-6.8232574,-2.5552063,5.885849
23-02-2015 19:02,-6.2257843,-2.457611,5.0479584
23-02-2015 19:02,-5.723526,-2.4814148,4.8384857
23-02-2015 19:02,-5.609268,-2.4552307,5.6335297
23-02-2015 19:02,-6.049637,-2.026764,5.9263153
23-02-2015 19:02,-7.101761,-1.7173157,5.409775
23-02-2015 19:02,-8.568069,-1.591156,5.1384125
23-02-2015 19:02,-10.072464,-1.8196716,5.5478363
23-02-2015 19:02,-11.253128,-1.9601135,6.071518
23-02-2015 19:02,-11.179337,-2.2528992,6.2476654
23-02-2015 19:02,-10.0629425,-2.4266663,7.0807953
23-02-2015 19:02,-8.115799,-2.1838684,7.1522064
23-02-2015 19:02,-6.154373,-1.9458313,6.5951996
23-02-2015 19:02,-4.761856,-1.9196472,6.1905365
23-02-2015 19:02,-4.1739044,-2.276703,6.3309784
23-02-2015 19:02,-4.428604,-2.636139,7.2878876
23-02-2015 19:02,-5.1688995,-2.8598938,7.956772
23-02-2015 19:02,-6.090103,-2.8789368,7.5045013
23-02-2015 19:02,-7.16127,-2.7932434,6.3381195
23-02-2015 19:02,-8.330032,-2.8694153,5.4335785
23-02-2015 19:02,-9.417862,-3.362152,4.9836884
23-02-2015 19:02,-10.089127,-4.009613,5.4859467
23-02-2015 19:02,-9.879654,-4.542816,6.052475
23-02-2015 19:02,-8.741837,-4.702301,6.4095306
23-02-2015 19:02,-7.173172,-4.540436,6.5832977
23-02-2015 19:02,-5.761612,-4.273834,6.957016
23-02-2015 19:02,-4.9308624,-3.9096375,7.418808
23-02-2015 19:02,-4.799942,-3.4930725,7.464035
23-02-2015 19:02,-5.4831085,-3.0360413,7.528305
23-02-2015 19:02,-6.530472,-2.7575378,7.5187836
23-02-2015 19:02,-7.551651,-2.7884827,7.8020477
23-02-2015 19:02,-8.258621,-3.0693665,7.9020233
23-02-2015 19:02,-8.641861,-3.2312317,7.892502
23-02-2015 19:02,-8.656143,-3.2050476,6.8260956
23-02-2015 19:02,-8.491898,-3.3407288,5.8191986
23-02-2015 19:02,-8.082474,-3.6644592,5.7358856
23-02-2015 19:02,-7.2326813,-3.9858093,5.802536
23-02-2015 19:02,-6.3876495,-4.24765,6.6523285
23-02-2015 19:02,-5.2783966,-4.1738586,6.2857513
23-02-2015 19:02,-4.4262238,-4.145294,6.40477
23-02-2015 19:02,-4.152481,-4.0119934,6.79039
23-02-2015 19:02,-4.3024445,-4.0834045,6.880844
23-02-2015 19:02,-5.228409,-4.0238953,6.657089
23-02-2015 19:02,-6.154373,-3.971527,5.866806
23-02-2015 19:02,-7.1446075,-3.835846,6.116745
23-02-2015 19:02,-7.4469147,-3.676361,6.1453094
23-02-2015 19:02,-7.244583,-3.4335632,6.419052
23-02-2015 19:02,-6.532852,-2.9884338,6.0762787
23-02-2015 19:02,-6.037735,-2.7408752,6.397629
23-02-2015 19:02,-6.0282135,-2.5266418,6.657089
23-02-2015 19:02,-6.6685333,-2.469513,6.8522797
23-02-2015 19:02,-7.999161,-2.5171204,7.2045746
23-02-2015 19:02,-9.34169,-2.7599182,6.6713715
23-02-2015 19:02,-10.693741,-3.0622253,6.835617
23-02-2015 19:02,-11.514969,-3.4478455,7.009384
23-02-2015 19:02,-11.345963,-3.4359436,7.1403046
23-02-2015 19:02,-9.841568,-2.931305,6.3524017
23-02-2015 19:02,-7.9015656,-2.4980774,6.1857758
23-02-2015 19:02,-5.8734894,-2.4528503,5.7858734
23-02-2015 19:02,-4.4881134,-3.0765076,6.366684
23-02-2015 19:02,-4.0905914,-3.6525574,7.3569183
23-02-2015 19:02,-4.7142487,-4.126251,7.218857
23-02-2015 19:02,-6.1615143,-4.169098,6.809433
23-02-2015 19:02,-7.6254425,-3.7501526,6.08342
23-02-2015 19:02,-8.860855,-3.5906677,6.5237885
23-02-2015 19:02,-9.113174,-3.4526062,5.7430267
23-02-2015 19:02,-8.256241,-3.316925,4.9456024
23-02-2015 19:02,-6.9327545,-3.2288513,4.8432465
23-02-2015 19:02,-5.628311,-3.4288025,5.5121307
23-02-2015 19:02,-4.6428375,-3.5978088,5.5859222
23-02-2015 19:02,-4.53096,-3.8477478,5.602585
23-02-2015 19:02,-5.4712067,-3.6906433,6.3071747
23-02-2015 19:02,-6.7470856,-3.0574646,5.7620697
23-02-2015 19:02,-8.299088,-2.3385925,5.707321
23-02-2015 19:02,-9.496414,-1.822052,5.7097015
23-02-2015 19:02,-10.058182,-1.7982483,5.8644257
23-02-2015 19:02,-9.932022,-1.9363098,6.385727
23-02-2015 19:02,-9.039383,-1.9339294,6.797531
23-02-2015 19:02,-7.9586945,-1.6720886,6.711838
23-02-2015 19:02,-6.8161163,-1.5387878,5.871567
